"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
76,76.045,1.2674166667,1733817330.319,5,0.37,1.85,0,0,0
77,77.045,1.2840833333,1733817331.317,5,0.37,1.85,0,0,0
78,78.045,1.30075,1733817332.315,5,0.37,1.85,0,0,0
79,79.046,1.3174333333,1733817333.321,5,0.37,1.85,0,0,0
80,80.045,1.3340833333,1733817334.318,5,0.37,1.85,0,0,0
81,81.045,1.35075,1733817335.313,5,0.37,1.85,0,0,0
82,82.046,1.3674333333,1733817336.317,5,0.37,1.85,0,0,0
83,83.045,1.3840833333,1733817337.317,5,0.37,1.85,0,0,0
84,84.045,1.40075,1733817338.32,5,0.37,1.85,0,0,0
85,85.045,1.4174166667,1733817339.321,5,0.37,1.85,0,0,0
86,86.046,1.4341,1733817340.337,5,0.37,1.85,0,0,0
87,87.045,1.45075,1733817341.316,5,0.37,1.85,0,0,0
88,88.045,1.4674166667,1733817342.314,5,0.37,1.85,0,0,0
89,89.046,1.4841,1733817343.313,5,0.37,1.85,0,0,0
90,90.045,1.50075,1733817344.314,5,0.37,1.85,0,0,0
91,91.045,1.5174166667,1733817345.316,5,0.37,1.85,0,0,0
92,92.045,1.5340833333,1733817346.314,5,0.37,1.85,0,0,0
93,93.045,1.55075,1733817347.316,5,0.37,1.85,0,0,0
94,94.046,1.5674333333,1733817348.314,5,0.37,1.85,0,0,0
95,95.045,1.5840833333,1733817349.315,5,0.37,1.85,0,0,0
96,96.045,1.60075,1733817350.313,5,0.37,1.85,0,0,0
97,97.045,1.6174166667,1733817351.32,5,0.37,1.85,0,0,0
98,98.045,1.6340833333,1733817352.335,5,0.37,1.85,0,0,0
99,99.045,1.65075,1733817353.315,5,0.37,1.85,0,0,0
100,100.045,1.6674166667,1733817354.314,5,0.37,1.85,0,0,0
101,101.045,1.6840833333,1733817355.313,5,0.37,1.85,0,0,0
102,102.045,1.70075,1733817356.318,5,0.37,1.85,0,0,0
103,103.045,1.7174166667,1733817357.316,5,0.37,1.85,0,0,0
104,104.046,1.7341,1733817358.318,5,0.37,1.85,0,0,0
105,105.045,1.75075,1733817359.311,5,0.37,1.85,0,0,0
106,106.046,1.7674333333,1733817360.314,5,0.37,1.85,0,0,0
107,107.045,1.7840833333,1733817361.315,5,0.37,1.85,0,0,0
108,108.045,1.80075,1733817362.312,5,0.37,1.85,0,0,0
109,109.045,1.8174166667,1733817363.337,5,0.37,1.85,0,0,0
110,110.045,1.8340833333,1733817364.312,5,0.37,1.85,0,0,0
111,111.046,1.8507666667,1733817365.315,5,0.37,1.85,0,0,0
112,112.046,1.8674333333,1733817366.316,5,0.37,1.85,0,0,0
113,113.045,1.8840833333,1733817367.316,5,0.37,1.85,0,0,0
114,114.045,1.90075,1733817368.313,5,0.37,1.85,0,0,0
115,115.045,1.9174166667,1733817369.316,5,0.37,1.85,0,0,0
116,116.046,1.9341,1733817370.315,5,0.37,1.85,0,0,0
117,117.046,1.9507666667,1733817371.314,5,0.37,1.85,0,0,0
118,118.046,1.9674333333,1733817372.317,5,0.37,1.85,0,0,0
119,119.045,1.9840833333,1733817373.319,5,0.37,1.85,0,0,0
120,120.045,2.00075,1733817374.319,5,0.37,1.85,0,0,0
121,121.045,2.0174166667,1733817375.337,5,0.37,1.85,0,0,0
122,122.045,2.0340833333,1733817376.316,5,0.37,1.85,0,0,0
123,123.046,2.0507666667,1733817377.316,5,0.37,1.85,0,0,0
124,124.045,2.0674166667,1733817378.319,5,0.37,1.85,0,0,0
125,125.046,2.0841,1733817379.316,5,0.37,1.85,0,0,0
126,126.045,2.10075,1733817380.318,5,0.37,1.85,0,0,0
127,127.046,2.1174333333,1733817381.314,5,0.37,1.85,0,0,0
128,128.045,2.1340833333,1733817382.319,5,0.37,1.85,0,0,0
129,129.045,2.15075,1733817383.317,5,0.37,1.85,0,0,0
130,130.045,2.1674166667,1733817384.318,5,0.37,1.85,0,0,0
131,131.045,2.1840833333,1733817385.313,5,0.37,1.85,0,0,0
132,132.046,2.2007666667,1733817386.313,5,0.37,1.85,0,0,0
133,133.046,2.2174333333,1733817387.336,5,0.37,1.85,0,0,0
134,134.045,2.2340833333,1733817388.313,5,0.37,1.85,0,0,0
135,135.046,2.2507666667,1733817389.314,5,0.37,1.85,0,0,0
136,136.046,2.2674333333,1733817390.319,5,0.37,1.85,0,0,0
137,137.045,2.2840833333,1733817391.314,5,0.37,1.85,0,0,0
138,138.046,2.3007666667,1733817392.319,5,0.37,1.85,0,0,0
139,139.046,2.3174333333,1733817393.312,5,0.37,1.85,0,0,0
140,140.045,2.3340833333,1733817394.316,5,0.37,1.85,0,0,0
141,141.045,2.35075,1733817395.314,5,0.37,1.85,0,0,0
142,142.045,2.3674166667,1733817396.319,5,0.37,1.85,0,0,0
143,143.046,2.3841,1733817397.316,5,0.37,1.85,0,0,0
144,144.045,2.40075,1733817398.316,5,0.37,1.85,0,0,0
145,145.045,2.4174166667,1733817399.324,5,0.37,1.85,0,0,0
146,146.045,2.4340833333,1733817400.312,5,0.37,1.85,0,0,0
147,147.046,2.4507666667,1733817401.317,5,0.37,1.85,0,0,0
148,148.046,2.4674333333,1733817402.316,5,0.37,1.85,0,0,0
149,149.045,2.4840833333,1733817403.316,5,0.37,1.85,0,0,0
150,150.046,2.5007666667,1733817404.315,5,0.37,1.85,0,0,0
151,151.045,2.5174166667,1733817405.313,5,0.37,1.85,0,0,0
152,152.045,2.5340833333,1733817406.312,5,0.37,1.85,0,0,0
153,153.045,2.55075,1733817407.314,5,0.37,1.85,0,0,0
154,154.045,2.5674166667,1733817408.314,5,0.37,1.85,0,0,0
155,155.046,2.5841,1733817409.316,5,0.37,1.85,0,0,0
156,156.046,2.6007666667,1733817410.315,5,0.37,1.85,0,0,0
157,157.045,2.6174166667,1733817411.332,5,0.37,1.85,0,0,0
158,158.045,2.6340833333,1733817412.317,5,0.37,1.85,0,0,0
159,159.045,2.65075,1733817413.316,5,0.37,1.85,0,0,0
160,160.046,2.6674333333,1733817414.314,5,0.37,1.85,0,0,0
161,161.045,2.6840833333,1733817415.314,5,0.37,1.85,0,0,0
162,162.045,2.70075,1733817416.318,5,0.37,1.85,0,0,0
163,163.046,2.7174333333,1733817417.319,5,0.37,1.85,0,0,0
164,164.045,2.7340833333,1733817418.312,5,0.37,1.85,0,0,0
165,165.046,2.7507666667,1733817419.321,5,0.37,1.85,0,0,0
166,166.046,2.7674333333,1733817420.314,5,0.6,3,0,0,0
167,167.045,2.7840833333,1733817421.312,5,0.66,3.3,0,0,0
168,168.046,2.8007666667,1733817422.317,5,0.62,3.1,0,0,0
169,169.045,2.8174166667,1733817423.334,5,0.62,3.1,0,0,0
170,170.045,2.8340833333,1733817424.314,5,0.64,3.2,0,0,0
171,171.045,2.85075,1733817425.314,5,0.53,2.65,0,0,0
172,172.045,2.8674166667,1733817426.317,5,0.62,3.1,0,0,0
173,173.045,2.8840833333,1733817427.312,5,0.64,3.2,0,0,0
174,174.045,2.90075,1733817428.315,5,0.64,3.2,0,0,0
175,175.045,2.9174166667,1733817429.314,5,0.64,3.2,0,0,0
176,176.045,2.9340833333,1733817430.317,5,0.58,2.9,0,0,0
177,177.045,2.95075,1733817431.316,5,0.45,2.25,0,0,0
178,178.045,2.9674166667,1733817432.313,5,0.45,2.25,0,0,0
179,179.045,2.9840833333,1733817433.314,5,0.45,2.25,0,0,0
180,180.045,3.00075,1733817434.316,5,0.45,2.25,0,0,0
181,181.046,3.0174333333,1733817435.334,5,0.45,2.25,0,0,0
182,182.046,3.0341,1733817436.314,5,0.37,1.85,0,0,0
183,183.045,3.05075,1733817437.317,5,0.37,1.85,0,0,0
184,184.045,3.0674166667,1733817438.316,5,0.37,1.85,0,0,0
