"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
0,0.098,0.0016333333,1750165763.972,0,0,0,5,0.43,2.15
1,1.098,0.0183,1750165764.967,0,0,0,5,0.41,2.05
2,2.098,0.0349666667,1750165765.968,0,0,0,5,0.41,2.05
3,3.098,0.0516333333,1750165766.968,0,0,0,5,0.43,2.15
4,4.098,0.0683,1750165767.972,0,0,0,5,0.43,2.15
5,5.099,0.0849833333,1750165768.973,0,0,0,5,0.43,2.15
6,6.098,0.1016333333,1750165769.965,0,0,0,4.99,0.43,2.15
7,7.098,0.1183,1750165770.968,0,0,0,5,0.43,2.15
8,8.099,0.1349833333,1750165771.972,0,0,0,4.99,0.43,2.15
9,9.098,0.1516333333,1750165772.968,0,0,0,4.99,0.41,2.05
10,10.098,0.1683,1750165773.971,0,0,0,4.99,0.43,2.15
11,11.098,0.1849666667,1750165774.968,0,0,0,4.99,0.45,2.25
12,12.099,0.20165,1750165775.972,0,0,0,5,0.61,3.05
13,13.099,0.2183166667,1750165776.971,0,0,0,5,0.57,2.85
14,14.098,0.2349666667,1750165777.969,0,0,0,4.99,0.57,2.84
15,15.099,0.25165,1750165778.97,0,0,0,4.99,0.37,1.85
16,16.098,0.2683,1750165779.968,0,0,0,4.99,0.37,1.85
17,17.099,0.2849833333,1750165780.988,0,0,0,4.99,0.37,1.85
18,18.098,0.3016333333,1750165781.969,0,0,0,5,0.37,1.85
19,19.098,0.3183,1750165782.969,0,0,0,5,0.37,1.85
20,20.098,0.3349666667,1750165783.97,0,0,0,4.99,0.39,1.95
21,21.098,0.3516333333,1750165784.968,0,0,0,5,0.37,1.85
22,22.098,0.3683,1750165785.967,0,0,0,5,0.37,1.85
23,23.098,0.3849666667,1750165786.968,0,0,0,5,0.37,1.85
24,24.098,0.4016333333,1750165787.974,0,0,0,5,0.37,1.85
25,25.098,0.4183,1750165788.969,0,0,0,4.99,0.37,1.85
26,26.098,0.4349666667,1750165789.97,0,0,0,5,0.37,1.85
27,27.098,0.4516333333,1750165790.972,0,0,0,5,0.37,1.85
28,28.098,0.4683,1750165791.975,0,0,0,5,0.37,1.85
29,29.098,0.4849666667,1750165792.966,0,0,0,5,0.37,1.85
30,30.098,0.5016333333,1750165793.968,0,0,0,5,0.37,1.85
31,31.098,0.5183,1750165794.967,0,0,0,5,0.37,1.85
32,32.099,0.5349833333,1750165795.969,0,0,0,5,0.37,1.85
33,33.098,0.5516333333,1750165796.968,0,0,0,5,0.37,1.85
34,34.098,0.5683,1750165797.967,0,0,0,5,0.37,1.85
35,35.098,0.5849666667,1750165798.97,0,0,0,5,0.37,1.85
36,36.098,0.6016333333,1750165799.969,0,0,0,5,0.37,1.85
37,37.099,0.6183166667,1750165800.971,0,0,0,5,0.37,1.85
38,38.098,0.6349666667,1750165801.97,0,0,0,5,0.37,1.85
39,39.098,0.6516333333,1750165802.973,0,0,0,4.99,0.37,1.85
40,40.098,0.6683,1750165803.971,0,0,0,5,0.37,1.85
41,41.098,0.6849666667,1750165804.991,0,0,0,5,0.37,1.85
42,42.098,0.7016333333,1750165805.966,0,0,0,5,0.37,1.85
43,43.098,0.7183,1750165806.97,0,0,0,4.99,0.37,1.85
44,44.098,0.7349666667,1750165807.969,0,0,0,4.99,0.37,1.85
45,45.098,0.7516333333,1750165808.97,0,0,0,4.99,0.46,2.3
46,46.098,0.7683,1750165809.97,0,0,0,4.99,0.45,2.25
47,47.099,0.7849833333,1750165810.971,0,0,0,5,0.45,2.25
48,48.099,0.80165,1750165813.47,0,0,0,5,0.45,2.25
49,49.631,0.8271833333,1750165813.501,0,0,0,5,0.45,2.25
50,50.098,0.8349666667,1750165813.968,0,0,0,4.99,0.41,2.05
51,51.098,0.8516333333,1750165814.967,0,0,0,5,0.37,1.85
52,52.099,0.8683166667,1750165815.99,0,0,0,5,0.37,1.85
53,53.098,0.8849666667,1750165816.969,0,0,0,5,0.37,1.85
54,54.098,0.9016333333,1750165817.97,0,0,0,5,0.37,1.85
55,55.098,0.9183,1750165818.967,0,0,0,5,0.37,1.85
56,56.099,0.9349833333,1750165819.971,0,0,0,4.99,0.37,1.85
57,57.098,0.9516333333,1750165820.97,0,0,0,5,0.37,1.85
58,58.098,0.9683,1750165821.967,0,0,0,4.99,0.37,1.85
59,59.098,0.9849666667,1750165822.972,0,0,0,5,0.37,1.85
60,60.099,1.00165,1750165823.975,0,0,0,4.99,0.37,1.85
61,61.098,1.0183,1750165824.969,0,0,0,4.99,0.37,1.85
62,62.099,1.0349833333,1750165825.968,0,0,0,4.99,0.37,1.85
63,63.099,1.05165,1750165826.973,0,0,0,5,0.37,1.85
64,64.098,1.0683,1750165827.992,0,0,0,5,0.37,1.85
65,65.098,1.0849666667,1750165828.966,0,0,0,4.99,0.37,1.85
66,66.099,1.10165,1750165829.968,0,0,0,5,0.37,1.85
67,67.098,1.1183,1750165830.968,0,0,0,4.99,0.37,1.85
68,68.098,1.1349666667,1750165831.971,0,0,0,4.99,0.37,1.85
69,69.098,1.1516333333,1750165832.971,0,0,0,5,0.37,1.85
70,70.098,1.1683,1750165833.973,0,0,0,5,0.37,1.85
71,71.098,1.1849666667,1750165834.967,0,0,0,5,0.37,1.85
72,72.098,1.2016333333,1750165835.97,0,0,0,5,0.37,1.85
73,73.099,1.2183166667,1750165836.975,0,0,0,4.99,0.37,1.85
74,74.099,1.2349833333,1750165837.968,0,0,0,5,0.37,1.85
75,75.099,1.25165,1750165838.972,0,0,0,5,0.37,1.85
76,76.098,1.2683,1750165839.98,0,0,0,5,0.37,1.85
77,77.098,1.2849666667,1750165840.968,0,0,0,4.99,0.37,1.85
78,78.098,1.3016333333,1750165841.971,0,0,0,5,0.37,1.85
79,79.098,1.3183,1750165842.968,0,0,0,5,0.37,1.85
80,80.099,1.3349833333,1750165843.97,0,0,0,5,0.37,1.85
81,81.099,1.35165,1750165844.971,0,0,0,5,0.37,1.85
82,82.099,1.3683166667,1750165845.97,0,0,0,5,0.37,1.85
83,83.098,1.3849666667,1750165846.972,0,0,0,5,0.37,1.85
84,84.098,1.4016333333,1750165847.97,0,0,0,4.99,0.37,1.85
85,85.098,1.4183,1750165848.97,0,0,0,4.99,0.37,1.85
86,86.099,1.4349833333,1750165849.969,0,0,0,4.99,0.37,1.85
87,87.098,1.4516333333,1750165850.967,0,0,0,4.99,0.37,1.85
88,88.098,1.4683,1750165851.991,0,0,0,4.99,0.37,1.85
89,89.099,1.4849833333,1750165852.972,0,0,0,4.99,0.37,1.85
90,90.098,1.5016333333,1750165853.973,0,0,0,4.99,0.37,1.85
91,91.098,1.5183,1750165854.968,0,0,0,4.99,0.37,1.85
92,92.098,1.5349666667,1750165855.972,0,0,0,5,0.37,1.85
93,93.098,1.5516333333,1750165856.967,0,0,0,4.99,0.37,1.85
94,94.099,1.5683166667,1750165857.971,0,0,0,5,0.37,1.85
95,95.098,1.5849666667,1750165858.974,0,0,0,5,0.37,1.85
96,96.098,1.6016333333,1750165859.968,0,0,0,4.99,0.37,1.85
97,97.099,1.6183166667,1750165860.969,0,0,0,4.99,0.37,1.85
98,98.098,1.6349666667,1750165861.971,0,0,0,4.99,0.37,1.85
99,99.098,1.6516333333,1750165862.975,0,0,0,4.99,0.37,1.85
100,100.098,1.6683,1750165863.99,0,0,0,4.99,0.37,1.85
101,101.098,1.6849666667,1750165864.969,0,0,0,4.99,0.37,1.85
102,102.098,1.7016333333,1750165865.969,0,0,0,4.99,0.37,1.85
103,103.099,1.7183166667,1750165866.969,0,0,0,4.99,0.37,1.85
104,104.099,1.7349833333,1750165867.97,0,0,0,4.99,0.37,1.85
105,105.098,1.7516333333,1750165868.974,0,0,0,4.99,0.37,1.85
106,106.098,1.7683,1750165869.967,0,0,0,4.99,0.37,1.85
107,107.098,1.7849666667,1750165870.967,0,0,0,4.99,0.37,1.85
108,108.099,1.80165,1750165871.969,0,0,0,4.99,0.37,1.85
109,109.098,1.8183,1750165872.969,0,0,0,4.99,0.37,1.85
110,110.098,1.8349666667,1750165873.971,0,0,0,5,0.37,1.85
111,111.098,1.8516333333,1750165874.973,0,0,0,5,0.37,1.85
112,112.099,1.8683166667,1750165875.99,0,0,0,4.99,0.37,1.85
113,113.098,1.8849666667,1750165876.969,0,0,0,4.99,0.37,1.85
114,114.098,1.9016333333,1750165877.967,0,0,0,4.99,0.37,1.85
115,115.098,1.9183,1750165878.972,0,0,0,5,0.37,1.85
116,116.098,1.9349666667,1750165879.974,0,0,0,5,0.37,1.85
117,117.098,1.9516333333,1750165880.968,0,0,0,5,0.37,1.85
118,118.098,1.9683,1750165881.969,0,0,0,5,0.37,1.85
119,119.099,1.9849833333,1750165882.972,0,0,0,5,0.37,1.85
120,120.099,2.00165,1750165883.968,0,0,0,5,0.37,1.85
121,121.098,2.0183,1750165884.968,0,0,0,5,0.37,1.85
122,122.098,2.0349666667,1750165885.975,0,0,0,5,0.37,1.85
123,123.098,2.0516333333,1750165886.992,0,0,0,5,0.37,1.85
124,124.098,2.0683,1750165887.967,0,0,0,4.99,0.37,1.85
125,125.098,2.0849666667,1750165888.969,0,0,0,4.99,0.37,1.85
126,126.098,2.1016333333,1750165889.973,0,0,0,4.99,0.37,1.85
127,127.098,2.1183,1750165890.973,0,0,0,4.99,0.37,1.85
128,128.099,2.1349833333,1750165891.971,0,0,0,4.99,0.37,1.85
129,129.098,2.1516333333,1750165892.973,0,0,0,4.99,0.37,1.85
130,130.098,2.1683,1750165893.967,0,0,0,4.99,0.37,1.85
131,131.098,2.1849666667,1750165894.967,0,0,0,4.99,0.37,1.85
132,132.098,2.2016333333,1750165895.975,0,0,0,4.99,0.37,1.85
133,133.099,2.2183166667,1750165896.974,0,0,0,4.99,0.37,1.85
134,134.098,2.2349666667,1750165897.967,0,0,0,4.99,0.37,1.85
135,135.098,2.2516333333,1750165898.994,0,0,0,4.99,0.37,1.85
136,136.098,2.2683,1750165899.968,0,0,0,4.99,0.65,3.24
137,137.098,2.2849666667,1750165900.968,0,0,0,4.99,0.45,2.25
138,138.098,2.3016333333,1750165901.968,0,0,0,4.99,0.45,2.25
139,139.098,2.3183,1750165902.966,0,0,0,4.99,0.45,2.25
140,140.098,2.3349666667,1750165903.967,0,0,0,4.99,0.45,2.25
141,141.098,2.3516333333,1750165904.967,0,0,0,4.99,0.39,1.95
142,142.098,2.3683,1750165905.967,0,0,0,5,0.37,1.85
143,143.098,2.3849666667,1750165906.969,0,0,0,5,0.37,1.85
144,144.098,2.4016333333,1750165907.97,0,0,0,4.99,0.42,2.1
145,145.099,2.4183166667,1750165908.966,0,0,0,5,0.37,1.85
146,146.098,2.4349666667,1750165909.969,0,0,0,4.99,0.37,1.85
147,147.098,2.4516333333,1750165910.99,0,0,0,4.99,0.37,1.85
148,148.098,2.4683,1750165911.967,0,0,0,4.99,0.37,1.85
149,149.098,2.4849666667,1750165912.969,0,0,0,5,0.37,1.85
150,150.098,2.5016333333,1750165913.969,0,0,0,4.99,0.37,1.85
151,151.098,2.5183,1750165914.974,0,0,0,5,0.37,1.85
152,152.098,2.5349666667,1750165915.97,0,0,0,4.99,0.37,1.85
153,153.098,2.5516333333,1750165916.971,0,0,0,4.99,0.37,1.85
154,154.099,2.5683166667,1750165917.967,0,0,0,4.99,0.37,1.85
155,155.099,2.5849833333,1750165918.969,0,0,0,4.99,0.37,1.85
156,156.098,2.6016333333,1750165919.968,0,0,0,4.99,0.37,1.85
157,157.099,2.6183166667,1750165920.974,0,0,0,4.99,0.45,2.25
158,158.099,2.6349833333,1750165921.971,0,0,0,4.99,0.45,2.25
159,159.098,2.6516333333,1750165922.988,0,0,0,4.99,0.45,2.25
160,160.099,2.6683166667,1750165923.968,0,0,0,4.99,0.45,2.25
161,161.099,2.6849833333,1750165924.969,0,0,0,4.99,0.45,2.25
162,162.098,2.7016333333,1750165925.971,0,0,0,4.99,0.37,1.85
163,163.098,2.7183,1750165926.971,0,0,0,4.99,0.37,1.85
164,164.098,2.7349666667,1750165927.97,0,0,0,4.99,0.37,1.85
165,165.098,2.7516333333,1750165928.968,0,0,0,4.99,0.37,1.85
166,166.099,2.7683166667,1750165929.968,0,0,0,4.99,0.37,1.85
167,167.098,2.7849666667,1750165930.97,0,0,0,4.99,0.37,1.85
168,168.098,2.8016333333,1750165931.968,0,0,0,4.99,0.37,1.85
169,169.098,2.8183,1750165932.97,0,0,0,4.99,0.37,1.85
170,170.098,2.8349666667,1750165933.968,0,0,0,4.99,0.37,1.85
171,171.098,2.8516333333,1750165934.986,0,0,0,4.99,0.37,1.85
172,172.098,2.8683,1750165935.971,0,0,0,4.99,0.37,1.85
173,173.099,2.8849833333,1750165936.972,0,0,0,4.99,0.37,1.85
174,174.099,2.90165,1750165937.967,0,0,0,4.99,0.37,1.85
175,175.098,2.9183,1750165938.973,0,0,0,5,0.37,1.85
176,176.099,2.9349833333,1750165939.967,0,0,0,5,0.37,1.85
177,177.098,2.9516333333,1750165940.971,0,0,0,4.99,0.37,1.85
178,178.098,2.9683,1750165941.971,0,0,0,5,0.37,1.85
179,179.098,2.9849666667,1750165942.967,0,0,0,4.99,0.37,1.85
180,180.099,3.00165,1750165943.969,0,0,0,5,0.37,1.85
181,181.099,3.0183166667,1750165944.969,0,0,0,4.99,0.37,1.85
182,182.098,3.0349666667,1750165945.974,0,0,0,5,0.37,1.85
183,183.099,3.05165,1750165946.964,0,0,0,4.99,0.37,1.85
184,184.099,3.0683166667,1750165947.968,0,0,0,4.99,0.37,1.85
185,185.098,3.0849666667,1750165948.965,0,0,0,4.99,0.37,1.85
186,186.098,3.1016333333,1750165949.97,0,0,0,4.99,0.37,1.85
187,187.098,3.1183,1750165950.969,0,0,0,5,0.37,1.85
188,188.098,3.1349666667,1750165951.969,0,0,0,5,0.37,1.85
189,189.099,3.15165,1750165952.974,0,0,0,5,0.37,1.85
190,190.099,3.1683166667,1750165953.97,0,0,0,5,0.37,1.85
191,191.098,3.1849666667,1750165954.975,0,0,0,5,0.37,1.85
192,192.098,3.2016333333,1750165955.971,0,0,0,5,0.37,1.85
193,193.098,3.2183,1750165956.968,0,0,0,5,0.37,1.85
194,194.099,3.2349833333,1750165957.991,0,0,0,5,0.37,1.85
195,195.098,3.2516333333,1750165958.968,0,0,0,5,0.37,1.85
196,196.098,3.2683,1750165959.966,0,0,0,4.99,0.37,1.85
197,197.099,3.2849833333,1750165960.969,0,0,0,5,0.37,1.85
198,198.098,3.3016333333,1750165961.968,0,0,0,4.99,0.37,1.85
199,199.099,3.3183166667,1750165962.967,0,0,0,5,0.37,1.85
200,200.098,3.3349666667,1750165963.968,0,0,0,5,0.37,1.85
201,201.099,3.35165,1750165964.968,0,0,0,5,0.37,1.85
202,202.099,3.3683166667,1750165965.967,0,0,0,5,0.37,1.85
203,203.098,3.3849666667,1750165966.97,0,0,0,5,0.37,1.85
204,204.099,3.40165,1750165967.966,0,0,0,5,0.37,1.85
205,205.099,3.4183166667,1750165968.97,0,0,0,5,0.37,1.85
206,206.099,3.4349833333,1750165969.993,0,0,0,5,0.37,1.85
207,207.098,3.4516333333,1750165970.967,0,0,0,5,0.37,1.85
208,208.098,3.4683,1750165971.973,0,0,0,5,0.37,1.85
209,209.099,3.4849833333,1750165972.969,0,0,0,5,0.37,1.85
210,210.098,3.5016333333,1750165973.973,0,0,0,5,0.37,1.85
211,211.099,3.5183166667,1750165974.972,0,0,0,5,0.37,1.85
212,212.098,3.5349666667,1750165975.967,0,0,0,5,0.37,1.85
213,213.099,3.55165,1750165976.967,0,0,0,5,0.37,1.85
214,214.098,3.5683,1750165977.97,0,0,0,5,0.37,1.85
215,215.098,3.5849666667,1750165978.967,0,0,0,5,0.37,1.85
216,216.099,3.60165,1750165979.968,0,0,0,5,0.37,1.85
217,217.098,3.6183,1750165980.973,0,0,0,5,0.57,2.85
218,218.098,3.6349666667,1750165981.987,0,0,0,5,0.62,3.1
219,219.098,3.6516333333,1750165982.97,0,0,0,5,0.45,2.25
220,220.098,3.6683,1750165983.969,0,0,0,5,0.45,2.25
221,221.098,3.6849666667,1750165984.968,0,0,0,5,0.45,2.25
222,222.099,3.70165,1750165985.97,0,0,0,5,0.45,2.25
223,223.098,3.7183,1750165986.972,0,0,0,5,0.37,1.85
224,224.098,3.7349666667,1750165987.969,0,0,0,5,0.37,1.85
225,225.098,3.7516333333,1750165988.97,0,0,0,5,0.37,1.85
226,226.098,3.7683,1750165989.971,0,0,0,5,0.39,1.95
227,227.098,3.7849666667,1750165990.973,0,0,0,5,0.42,2.1
228,228.098,3.8016333333,1750165991.97,0,0,0,5,0.37,1.85
229,229.099,3.8183166667,1750165992.972,0,0,0,4.99,0.37,1.85
230,230.098,3.8349666667,1750165993.976,0,0,0,5,0.37,1.85
231,231.098,3.8516333333,1750165994.966,0,0,0,5,0.37,1.85
232,232.098,3.8683,1750165995.972,0,0,0,5,0.37,1.85
233,233.099,3.8849833333,1750165996.976,0,0,0,5,0.37,1.85
234,234.099,3.90165,1750165997.967,0,0,0,4.99,0.37,1.85
235,235.099,3.9183166667,1750165998.971,0,0,0,5,0.37,1.85
236,236.098,3.9349666667,1750165999.97,0,0,0,5,0.37,1.85
237,237.099,3.95165,1750166000.969,0,0,0,5,0.37,1.85
238,238.098,3.9683,1750166001.966,0,0,0,5,0.37,1.85
239,239.098,3.9849666667,1750166002.968,0,0,0,5,0.45,2.25
240,240.098,4.0016333333,1750166003.97,0,0,0,5,0.45,2.25
241,241.099,4.0183166667,1750166004.969,0,0,0,5,0.45,2.25
242,242.098,4.0349666667,1750166005.981,0,0,0,5,0.45,2.25
243,243.098,4.0516333333,1750166006.996,0,0,0,5,0.45,2.25
244,244.099,4.0683166667,1750166007.97,0,0,0,5,0.37,1.85
245,245.099,4.0849833333,1750166008.972,0,0,0,5,0.37,1.85
246,246.099,4.10165,1750166009.969,0,0,0,5,0.37,1.85
247,247.098,4.1183,1750166010.968,0,0,0,5,0.37,1.85
248,248.098,4.1349666667,1750166011.967,0,0,0,5,0.37,1.85
249,249.098,4.1516333333,1750166012.972,0,0,0,5,0.37,1.85
250,250.098,4.1683,1750166013.971,0,0,0,5,0.37,1.85
251,251.098,4.1849666667,1750166014.968,0,0,0,5,0.37,1.85
252,252.098,4.2016333333,1750166015.973,0,0,0,5,0.37,1.85
253,253.099,4.2183166667,1750166016.97,0,0,0,5,0.37,1.85
254,254.098,4.2349666667,1750166017.979,0,0,0,5,0.37,1.85
255,255.098,4.2516333333,1750166018.964,0,0,0,5,0.37,1.85
256,256.099,4.2683166667,1750166019.969,0,0,0,5,0.37,1.85
257,257.098,4.2849666667,1750166020.967,0,0,0,5,0.37,1.85
258,258.098,4.3016333333,1750166021.97,0,0,0,5,0.37,1.85
259,259.098,4.3183,1750166022.971,0,0,0,5,0.37,1.85
260,260.098,4.3349666667,1750166023.973,0,0,0,5,0.37,1.85
261,261.098,4.3516333333,1750166024.972,0,0,0,5,0.37,1.85
262,262.098,4.3683,1750166025.968,0,0,0,5,0.37,1.85
263,263.098,4.3849666667,1750166026.971,0,0,0,5,0.38,1.9
264,264.099,4.40165,1750166027.974,0,0,0,4.99,0.37,1.85
265,265.098,4.4183,1750166028.973,0,0,0,4.99,0.37,1.85
266,266.098,4.4349666667,1750166029.975,0,0,0,4.99,0.37,1.85
267,267.098,4.4516333333,1750166030.968,0,0,0,5,0.37,1.85
268,268.098,4.4683,1750166031.974,0,0,0,5,0.37,1.85
269,269.099,4.4849833333,1750166032.967,0,0,0,5,0.37,1.85
270,270.098,4.5016333333,1750166033.967,0,0,0,5,0.37,1.85
271,271.098,4.5183,1750166034.967,0,0,0,4.99,0.37,1.85
272,272.099,4.5349833333,1750166035.968,0,0,0,5,0.37,1.85
273,273.098,4.5516333333,1750166036.97,0,0,0,5,0.37,1.85
274,274.098,4.5683,1750166037.971,0,0,0,4.99,0.37,1.85
275,275.098,4.5849666667,1750166038.971,0,0,0,4.99,0.37,1.85
276,276.099,4.60165,1750166039.97,0,0,0,4.99,0.37,1.85
277,277.098,4.6183,1750166040.972,0,0,0,4.99,0.37,1.85
278,278.098,4.6349666667,1750166041.977,0,0,0,4.99,0.37,1.85
279,279.099,4.65165,1750166042.992,0,0,0,4.99,0.37,1.85
280,280.098,4.6683,1750166043.968,0,0,0,4.99,0.37,1.85
281,281.098,4.6849666667,1750166044.971,0,0,0,4.99,0.37,1.85
282,282.099,4.70165,1750166045.971,0,0,0,4.99,0.37,1.85
283,283.098,4.7183,1750166046.967,0,0,0,4.99,0.37,1.85
284,284.099,4.7349833333,1750166047.971,0,0,0,4.99,0.37,1.85
285,285.099,4.75165,1750166048.968,0,0,0,4.99,0.37,1.85
286,286.098,4.7683,1750166049.971,0,0,0,5,0.37,1.85
287,287.098,4.7849666667,1750166050.971,0,0,0,5,0.37,1.85
288,288.098,4.8016333333,1750166051.972,0,0,0,5,0.37,1.85
289,289.098,4.8183,1750166052.97,0,0,0,4.99,0.37,1.85
290,290.098,4.8349666667,1750166053.976,0,0,0,5,0.37,1.85
291,291.099,4.85165,1750166054.991,0,0,0,5,0.37,1.85
