,event_type,start_time,duration,end_time
83,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:35:38+01:00,28079,2024-12-11 10:36:06+01:00
84,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:38:06+01:00,28127,2024-12-11 10:38:34+01:00
85,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:40:34+01:00,28163,2024-12-11 10:41:02+01:00
86,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:43:03+01:00,27921,2024-12-11 10:43:30+01:00
87,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:45:30+01:00,28081,2024-12-11 10:45:59+01:00
88,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:47:59+01:00,28289,2024-12-11 10:48:27+01:00
89,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:50:27+01:00,28035,2024-12-11 10:50:55+01:00
90,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:52:55+01:00,28053,2024-12-11 10:53:23+01:00
91,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:55:23+01:00,28073,2024-12-11 10:55:51+01:00
92,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 10:57:51+01:00,28159,2024-12-11 10:58:19+01:00
93,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:00:19+01:00,28219,2024-12-11 11:00:48+01:00
94,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:02:48+01:00,28207,2024-12-11 11:03:16+01:00
95,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:05:16+01:00,28083,2024-12-11 11:05:44+01:00
96,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:07:44+01:00,28168,2024-12-11 11:08:12+01:00
97,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:10:12+01:00,28177,2024-12-11 11:10:41+01:00
98,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:12:41+01:00,28055,2024-12-11 11:13:09+01:00
99,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:15:09+01:00,28177,2024-12-11 11:15:37+01:00
100,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:17:37+01:00,28242,2024-12-11 11:18:05+01:00
101,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:20:05+01:00,28209,2024-12-11 11:20:33+01:00
102,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:22:33+01:00,28423,2024-12-11 11:23:02+01:00
103,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:25:02+01:00,28190,2024-12-11 11:25:30+01:00
104,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:27:30+01:00,28314,2024-12-11 11:27:58+01:00
105,SeleniumEC/Tests/action2_5_clear.js,2024-12-11 11:29:58+01:00,28241,2024-12-11 11:30:27+01:00
106,SeleniumEC/Tests/action2_5.js,2024-12-11 11:37:27+01:00,26594,2024-12-11 11:37:53+01:00
107,SeleniumEC/Tests/action2_5.js,2024-12-11 11:39:53+01:00,26626,2024-12-11 11:40:20+01:00
108,SeleniumEC/Tests/action2_5.js,2024-12-11 11:42:20+01:00,26709,2024-12-11 11:42:47+01:00
109,SeleniumEC/Tests/action2_5.js,2024-12-11 11:44:47+01:00,26763,2024-12-11 11:45:14+01:00
110,SeleniumEC/Tests/action2_5.js,2024-12-11 11:47:14+01:00,26498,2024-12-11 11:47:40+01:00
111,SeleniumEC/Tests/action2_5.js,2024-12-11 11:49:40+01:00,26539,2024-12-11 11:50:07+01:00
112,SeleniumEC/Tests/action2_5.js,2024-12-11 11:52:07+01:00,26768,2024-12-11 11:52:34+01:00
113,SeleniumEC/Tests/action2_5.js,2024-12-11 11:54:34+01:00,26830,2024-12-11 11:55:00+01:00
114,SeleniumEC/Tests/action2_5.js,2024-12-11 11:57:01+01:00,26517,2024-12-11 11:57:27+01:00
115,SeleniumEC/Tests/action2_5.js,2024-12-11 11:59:27+01:00,26666,2024-12-11 11:59:54+01:00
116,SeleniumEC/Tests/action2_5.js,2024-12-11 12:01:54+01:00,26550,2024-12-11 12:02:20+01:00
117,SeleniumEC/Tests/action2_5.js,2024-12-11 12:04:20+01:00,26605,2024-12-11 12:04:47+01:00
118,SeleniumEC/Tests/action2_5.js,2024-12-11 12:06:47+01:00,26563,2024-12-11 12:07:14+01:00
119,SeleniumEC/Tests/action2_5.js,2024-12-11 12:09:14+01:00,26625,2024-12-11 12:09:40+01:00
120,SeleniumEC/Tests/action2_5.js,2024-12-11 12:11:40+01:00,26765,2024-12-11 12:12:07+01:00
121,SeleniumEC/Tests/action2_5.js,2024-12-11 12:14:07+01:00,26536,2024-12-11 12:14:34+01:00
122,SeleniumEC/Tests/action2_5.js,2024-12-11 12:16:34+01:00,26673,2024-12-11 12:17:00+01:00
123,SeleniumEC/Tests/action2_5.js,2024-12-11 12:19:00+01:00,26704,2024-12-11 12:19:27+01:00
124,SeleniumEC/Tests/action2_5.js,2024-12-11 12:21:27+01:00,26676,2024-12-11 12:21:54+01:00
125,SeleniumEC/Tests/action2_5.js,2024-12-11 12:23:54+01:00,26563,2024-12-11 12:24:20+01:00
126,SeleniumEC/Tests/action2_5.js,2024-12-11 12:26:21+01:00,26549,2024-12-11 12:26:47+01:00
127,SeleniumEC/Tests/action2_5.js,2024-12-11 12:28:47+01:00,26519,2024-12-11 12:29:14+01:00
128,SeleniumEC/Tests/action2_5.js,2024-12-11 12:31:14+01:00,26690,2024-12-11 12:31:40+01:00
129,SeleniumEC/Tests/action2_5.js,2024-12-11 12:33:40+01:00,26522,2024-12-11 12:34:07+01:00
130,SeleniumEC/Tests/action2_5.js,2024-12-11 12:36:07+01:00,26539,2024-12-11 12:36:34+01:00
131,SeleniumEC/Tests/action2_5.js,2024-12-11 12:38:34+01:00,26514,2024-12-11 12:39:00+01:00
132,SeleniumEC/Tests/action2_5.js,2024-12-11 12:41:00+01:00,26679,2024-12-11 12:41:27+01:00
133,SeleniumEC/Tests/action2_5.js,2024-12-11 12:43:27+01:00,26724,2024-12-11 12:43:54+01:00
134,SeleniumEC/Tests/action2_5.js,2024-12-11 12:45:54+01:00,26652,2024-12-11 12:46:20+01:00
135,SeleniumEC/Tests/action2_5.js,2024-12-11 12:48:20+01:00,26560,2024-12-11 12:48:47+01:00
136,SeleniumEC/Tests/action2_5.js,2024-12-11 12:50:47+01:00,26523,2024-12-11 12:51:13+01:00
