,event_type,start_time,duration,end_time
65,PuppeteerEC/tests/puppeteer_actions/action2.js,2024-12-11 15:35:39+01:00,15787,2024-12-11 15:35:54+01:00
66,PuppeteerEC/tests/puppeteer_actions/action2.js,2024-12-11 15:40:54+01:00,15923,2024-12-11 15:41:10+01:00
67,PuppeteerEC/tests/puppeteer_actions/action2.js,2024-12-11 15:46:10+01:00,15617,2024-12-11 15:46:26+01:00
68,PuppeteerEC/tests/puppeteer_actions/action2.js,2024-12-11 15:51:26+01:00,15749,2024-12-11 15:51:42+01:00
69,PuppeteerEC/tests/puppeteer_actions/action2.js,2024-12-11 15:56:42+01:00,15789,2024-12-11 15:56:58+01:00
70,PuppeteerEC/tests/puppeteer_actions/action2.js,2024-12-11 16:01:58+01:00,15834,2024-12-11 16:02:13+01:00
71,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:17:14+01:00,8660,2024-12-11 16:17:22+01:00
72,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:22:22+01:00,8400,2024-12-11 16:22:31+01:00
73,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:27:31+01:00,8613,2024-12-11 16:27:39+01:00
74,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:32:39+01:00,8651,2024-12-11 16:32:48+01:00
75,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:37:48+01:00,8448,2024-12-11 16:37:57+01:00
76,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:42:57+01:00,8574,2024-12-11 16:43:05+01:00
77,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:48:05+01:00,8437,2024-12-11 16:48:14+01:00
78,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:53:14+01:00,8559,2024-12-11 16:53:22+01:00
79,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 16:58:22+01:00,8613,2024-12-11 16:58:31+01:00
80,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:03:31+01:00,8602,2024-12-11 17:03:40+01:00
81,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:08:40+01:00,8465,2024-12-11 17:08:48+01:00
82,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:13:48+01:00,8623,2024-12-11 17:13:57+01:00
83,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:18:57+01:00,8429,2024-12-11 17:19:05+01:00
84,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:24:05+01:00,8579,2024-12-11 17:24:14+01:00
85,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:29:14+01:00,8474,2024-12-11 17:29:22+01:00
86,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:34:22+01:00,8556,2024-12-11 17:34:31+01:00
87,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:39:31+01:00,8432,2024-12-11 17:39:39+01:00
88,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:44:39+01:00,8611,2024-12-11 17:44:48+01:00
89,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:49:48+01:00,8532,2024-12-11 17:49:57+01:00
90,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 17:54:57+01:00,8517,2024-12-11 17:55:05+01:00
91,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:00:05+01:00,8542,2024-12-11 18:00:14+01:00
92,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:05:14+01:00,8661,2024-12-11 18:05:23+01:00
93,PuppeteerEC/tests/puppeteer_actions/action3.js,2024-12-11 18:10:23+01:00,8571,2024-12-11 18:10:31+01:00
