"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
76,76.099,1.2683166667,1750246999.639,0,0,0,5,0.37,1.85
77,77.098,1.2849666667,1750247000.643,0,0,0,5,0.37,1.85
78,78.098,1.3016333333,1750247001.639,0,0,0,5,0.37,1.85
79,79.098,1.3183,1750247002.659,0,0,0,5,0.37,1.85
80,80.098,1.3349666667,1750247003.639,0,0,0,5,0.37,1.85
81,81.098,1.3516333333,1750247004.638,0,0,0,5,0.37,1.85
82,82.099,1.3683166667,1750247005.64,0,0,0,5,0.37,1.85
83,83.098,1.3849666667,1750247006.641,0,0,0,5,0.37,1.85
84,84.098,1.4016333333,1750247007.642,0,0,0,5,0.37,1.85
85,85.099,1.4183166667,1750247008.643,0,0,0,5,0.37,1.85
86,86.098,1.4349666667,1750247009.636,0,0,0,5,0.37,1.85
87,87.098,1.4516333333,1750247010.641,0,0,0,5,0.37,1.85
88,88.098,1.4683,1750247011.646,0,0,0,5,0.37,1.85
89,89.098,1.4849666667,1750247012.641,0,0,0,5,0.37,1.85
90,90.099,1.50165,1750247013.642,0,0,0,5,0.37,1.85
91,91.099,1.5183166667,1750247014.65,0,0,0,5,0.37,1.85
92,92.099,1.5349833333,1750247015.643,0,0,0,5,0.37,1.85
93,93.098,1.5516333333,1750247016.646,0,0,0,5,0.37,1.85
94,94.099,1.5683166667,1750247017.645,0,0,0,5,0.37,1.85
95,95.098,1.5849666667,1750247018.642,0,0,0,5,0.37,1.85
96,96.098,1.6016333333,1750247019.643,0,0,0,5,0.37,1.85
97,97.099,1.6183166667,1750247020.642,0,0,0,5,0.37,1.85
98,98.098,1.6349666667,1750247021.638,0,0,0,5,0.37,1.85
99,99.099,1.65165,1750247022.64,0,0,0,5,0.37,1.85
100,100.098,1.6683,1750247023.639,0,0,0,5,0.37,1.85
101,101.098,1.6849666667,1750247024.64,0,0,0,5,0.37,1.85
102,102.098,1.7016333333,1750247025.643,0,0,0,5,0.37,1.85
103,103.098,1.7183,1750247026.661,0,0,0,5,0.37,1.85
104,104.099,1.7349833333,1750247027.64,0,0,0,5,0.37,1.85
105,105.098,1.7516333333,1750247028.64,0,0,0,5,0.37,1.85
106,106.099,1.7683166667,1750247029.643,0,0,0,5,0.37,1.85
107,107.098,1.7849666667,1750247030.639,0,0,0,5,0.37,1.85
108,108.099,1.80165,1750247031.64,0,0,0,5,0.37,1.85
109,109.098,1.8183,1750247032.642,0,0,0,5,0.37,1.85
110,110.098,1.8349666667,1750247033.643,0,0,0,5,0.37,1.85
111,111.098,1.8516333333,1750247034.64,0,0,0,5,0.37,1.85
112,112.098,1.8683,1750247035.639,0,0,0,5,0.37,1.85
113,113.098,1.8849666667,1750247036.644,0,0,0,5,0.37,1.85
114,114.098,1.9016333333,1750247037.642,0,0,0,5,0.37,1.85
115,115.098,1.9183,1750247038.663,0,0,0,5,0.37,1.85
116,116.098,1.9349666667,1750247039.646,0,0,0,5,0.37,1.85
117,117.098,1.9516333333,1750247040.64,0,0,0,5,0.37,1.85
118,118.099,1.9683166667,1750247041.644,0,0,0,5,0.37,1.85
119,119.099,1.9849833333,1750247042.645,0,0,0,5,0.37,1.85
120,120.098,2.0016333333,1750247043.639,0,0,0,5,0.37,1.85
121,121.098,2.0183,1750247044.645,0,0,0,5,0.37,1.85
122,122.098,2.0349666667,1750247045.642,0,0,0,5,0.37,1.85
123,123.098,2.0516333333,1750247046.64,0,0,0,5,0.41,2.05
124,124.098,2.0683,1750247047.639,0,0,0,5,0.37,1.85
125,125.098,2.0849666667,1750247048.644,0,0,0,5,0.37,1.85
